,ALF,AUI,WHF,DJW,DUI,HHV,AGF,TGG,BKI,PGF,FGG,Cash,TotalValue,Adj Close_ALF,Adj Close_AUI,Adj Close_WHF,Adj Close_DJW,Adj Close_DUI,Adj Close_HHV,Adj Close_AGF,Adj Close_TGG,Adj Close_BKI,Adj Close_PGF,Adj Close_FGG
2014-12-20,6578.94736842,1.0001031114370562e-08,-2262.4434389100006,2710.02710027,2777.777777770001,9.997165761888027e-09,0.0,0.0,0.0,0,0,27903.436838297795,47465.96253329462,1.43,8.32,4.16,3.53,3.6,1.3518,1.14,1.4,1.61,0.9799,1.055
2014-12-21,6578.94736842,1.0001031114370562e-08,-2262.4434389100006,2710.02710027,2777.777777770001,9.997165761888027e-09,0.0,0.0,0.0,0,0,27903.436838297795,47465.96253329462,1.43,8.32,4.16,3.53,3.6,1.3518,1.14,1.4,1.61,0.9799,1.055
2014-12-22,6578.94736842,1.0001031114370562e-08,-4.547473508864641e-13,2710.02710027,2777.777777770001,9.997165761888027e-09,0.0,0.0,0.0,0,0,17883.436838315632,46791.93776549386,1.42,8.32,4.42,3.53,3.6,1.3518,1.14,1.4,1.61,0.9799,1.055
2014-12-23,6578.94736842,1.0001031114370562e-08,-4.547473508864641e-13,2710.02710027,2777.777777770001,9.997165761888027e-09,0.0,0.0,0.0,0,0,17883.436838315632,46064.59858420935,1.415,8.32,4.29,3.53,3.35,1.3613,1.14,1.4,1.61,0.9799,1.055
2014-12-24,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2710.02710027,2777.777777770001,9.997165761888027e-09,0.0,0.0,0.0,0,0,27863.436838323985,49694.84462613637,1.44,8.0,4.4110000000000005,4.56,3.6,1.275,1.045,1.42,1.565,1.075,1.055
2014-12-25,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2710.02710027,2777.777777770001,9.997165761888027e-09,0.0,0.0,0.0,0,0,27863.436838323985,46903.51671286233,1.44,8.32,4.4110000000000005,3.53,3.6,1.3613,1.14,1.4,1.61,0.9799,1.055
2014-12-26,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,0.0,-2777.777777789999,9.997165761888027e-09,0.0,0.0,0.0,0,0,57370.69971096516,46844.383921534405,1.44,8.32,4.4110000000000005,3.53,3.6,1.3613,1.14,1.4,1.61,0.9799,1.055
2014-12-27,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2832.861189800001,-2777.777777789999,9.997165761888027e-09,0.0,0.0,0.0,0,0,47350.69971097117,46824.38392153441,1.44,8.32,4.4110000000000005,3.53,3.6,1.3613,1.14,1.4,1.61,0.9799,1.055
2014-12-28,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2832.861189800001,-2777.777777789999,9.997165761888027e-09,0.0,0.0,0.0,0,0,47350.69971097117,46824.38392153441,1.44,8.32,4.4110000000000005,3.53,3.6,1.3613,1.14,1.4,1.61,0.9799,1.055
2014-12-29,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2832.861189800001,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,37330.69971096315,47151.154554760375,1.42,8.32,4.2,3.53,3.6,1.3613,1.14,1.4,1.61,0.9799,1.055
2014-12-30,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2832.861189800001,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,37330.69971096315,49711.89152253697,1.42,8.32,4.42,4.61,3.6,1.3613,1.14,1.4,1.61,0.9799,1.055
2014-12-31,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2832.861189800001,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,37330.69971096315,46452.89366277609,1.425,8.48,4.56,3.56,3.68,1.3634,1.5,1.4169999999999998,1.63,1.1372,1.055
2015-01-01,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,0.0,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,47310.69971095717,46685.69971100824,1.425,8.32,4.4110000000000005,3.53,3.6,1.3732,1.14,1.4,1.61,0.9799,1.055
2015-01-02,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,-8771.92982456,0.0,0.0,0,0,47270.699710973204,47008.473995393244,1.435,8.32,4.28,3.56,3.6,1.3732,1.14,1.4,1.61,0.9799,1.055
2015-01-03,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,-8771.92982456,0.0,0.0,0,0,47270.699710973204,47008.473995393244,1.435,8.32,4.28,3.56,3.6,1.3732,1.14,1.4,1.61,0.9799,1.055
2015-01-04,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,37250.699710974804,46988.473995393244,1.435,8.32,4.28,3.56,3.6,1.3732,1.14,1.4,1.61,0.9799,1.055
2015-01-05,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,37250.699710974804,46658.59444785037,1.43,8.32,4.4110000000000005,3.56,3.6,1.3732,1.14,1.4,1.61,0.9799,1.055
2015-01-06,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,37250.699710974804,46790.17339521868,1.45,8.32,4.4110000000000005,3.56,3.6,1.3634,1.14,1.4,1.61,0.9799,1.055
2015-01-07,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,37250.699710974804,46790.17339521868,1.45,8.32,4.4110000000000005,3.56,3.6,1.3634,1.14,1.4,1.61,0.9799,1.055
2015-01-08,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,37250.699710974804,46954.647079429174,1.475,8.32,4.4110000000000005,3.56,3.6,1.3634,1.14,1.4169999999999998,1.61,0.9799,1.055
2015-01-09,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,37250.699710974804,46724.38392153448,1.44,8.32,4.4110000000000005,3.56,3.6,1.3634,1.14,1.4169999999999998,1.63,0.9799,1.055
2015-01-10,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,37250.699710974804,46724.38392153448,1.44,8.32,4.4110000000000005,3.56,3.6,1.3634,1.14,1.4169999999999998,1.63,0.9799,1.055
2015-01-11,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,37250.699710974804,46724.38392153448,1.44,8.32,4.4110000000000005,3.56,3.6,1.3634,1.14,1.4169999999999998,1.63,0.9799,1.055
2015-01-12,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,37250.699710974804,46753.76620744745,1.42,8.48,4.34,3.56,3.68,1.3634,1.14,1.4169999999999998,1.63,0.9799,1.055
2015-01-13,6578.94736842,1.0001031114370562e-08,-2267.0596236700003,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,37250.699710974804,46255.01309024005,1.42,8.48,4.56,3.56,3.68,1.3634,1.14,1.4169999999999998,1.63,0.9799,1.055
2015-01-14,6578.94736842,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,26892.232243271734,46168.548032787876,1.41,8.48,4.56,3.56,3.68,1.3538,1.5,1.4169999999999998,1.63,0.9799,1.055
2015-01-15,6578.94736842,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,36872.23224327013,46280.12698015628,1.43,8.48,4.56,3.56,3.68,1.3538,1.5,1.4169999999999998,1.63,0.9799,1.055
2015-01-16,6578.94736842,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,-6666.66666667,0.0,0.0,0,0,46852.232243275124,46808.37259419127,1.4,8.48,4.22,3.56,3.68,1.3538,1.5,1.41,1.625,0.9799,1.055
2015-01-17,6578.94736842,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,-6666.66666667,0.0,0.0,0,0,46852.232243275124,46808.37259419127,1.4,8.48,4.22,3.56,3.68,1.3538,1.5,1.41,1.625,0.9799,1.055
2015-01-18,6578.94736842,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,-6666.66666667,0.0,0.0,0,0,37579.3375064345,46789.863822261446,1.4,8.48,4.22,3.56,3.68,1.3538,1.5,1.41,1.625,0.9799,1.055
2015-01-19,6578.94736842,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,-6666.66666667,0.0,0.0,0,0,37579.3375064345,46789.863822261446,1.4,8.48,4.56,3.56,3.68,1.3538,1.5,1.4169999999999998,1.63,0.9799,1.055
2015-01-20,6578.94736842,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,-6666.66666667,0.0,0.0,0,0,37579.3375064345,46789.86382226117,1.4,8.48,4.56,3.56,3.68,1.3258,1.5,1.4169999999999998,1.63,0.9799,1.055
2015-01-21,6578.94736842,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,-6666.66666667,0.0,0.0,0,0,47559.3375064329,50803.5831205108,1.35,8.15,4.56,3.56,3.68,1.834,0.8456,1.4169999999999998,4.5243,0.9799,1.055
2015-01-22,6578.94736842,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,-6666.66666667,0.0,0.0,0,0,47559.3375064329,50639.10943634327,1.325,12.4467,4.56,3.56,3.68,1.834,0.8456,1.4169999999999998,4.5243,0.9799,1.055
2015-01-23,6578.94736842,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,-7874.015748020003,0.0,0.0,-6060.60606061,0,0,59636.93750643355,51914.68243057436,1.3,8.2,4.36,4.73,3.41,1.27,1.18,1.415,1.65,1.09,1.055
2015-01-24,6578.94736842,-1219.5121951099989,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,-7874.015748020003,0.0,0.0,-6060.60606061,0,0,69616.93750641758,51894.682430574394,1.3,8.2,4.36,4.73,3.41,1.27,1.18,1.415,1.65,1.09,1.055
2015-01-25,6578.94736842,-1219.5121951099989,-2192.9824561400005,0.0,2932.551319640001,9.997165761888027e-09,-8474.57627119,0.0,0.0,0,0,62796.881326612034,51788.109396866545,1.3,8.2,4.36,4.73,3.41,1.27,1.18,1.415,1.65,1.09,1.055
2015-01-26,6578.94736842,1219.512195130001,-2192.9824561400005,0.0,2932.551319640001,9.997165761888027e-09,-8474.57627119,0.0,0.0,0,0,42756.8813266441,51748.1093968666,1.3,8.2,4.36,4.73,3.41,1.27,1.18,1.415,1.65,1.09,1.055
2015-01-27,6578.94736842,1219.512195130001,-2192.9824561400005,0.0,2932.551319640001,9.997165761888027e-09,-8474.57627119,0.0,0.0,0,0,42756.8813266441,49895.374454008575,1.325,8.48,4.56,3.56,3.68,1.3761,1.5,1.4169999999999998,1.63,0.9799,1.055
2015-01-28,6578.94736842,1.0001031114370562e-08,-2192.9824561400005,0.0,2932.551319640001,9.997165761888027e-09,0.0,0.0,0.0,0,0,40340.373678833894,50013.74148257627,1.35,8.48,4.56,3.56,3.68,1.3761,1.5,1.4169999999999998,1.63,0.9799,1.055
2015-01-29,6578.94736842,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-2717.391304359999,-7266.913741720003,-6666.66666667,0.0,0.0,0,0,71030.57895745855,50010.84211538996,1.365,8.48,4.56,3.56,3.68,1.3761,1.5,1.4169999999999998,1.63,0.9799,1.055
2015-01-30,6578.94736842,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-2717.391304359999,-7266.913741720003,-6666.66666667,0.0,0.0,0,0,71030.57895745855,50241.105273284666,1.4,8.48,4.56,3.56,3.68,1.3761,1.5,1.4169999999999998,1.63,0.9799,1.055
2015-01-31,6578.94736842,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-2717.391304359999,-7266.913741720003,-6666.66666667,0.0,0.0,0,0,71030.57895745855,50241.105273284666,1.4,8.48,4.56,3.56,3.68,1.3761,1.5,1.4169999999999998,1.63,0.9799,1.055
2015-02-01,0.0,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,50162.684220607305,50162.68422065308,1.4,8.48,4.56,3.56,3.68,1.3761,1.5,1.4169999999999998,1.63,0.9799,1.055
2015-02-02,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,50142.684220653064,1.4,8.48,4.56,3.56,3.68,1.3761,1.5,1.4169999999999998,1.63,0.9799,1.055
2015-02-03,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,50316.03895580598,1.44,8.48,4.56,3.52,3.68,1.3883,1.5,1.4169999999999998,1.63,0.9799,1.055
2015-02-04,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,50351.75324152029,1.445,8.48,4.56,3.52,3.68,1.3883,1.5,1.4169999999999998,1.69,0.9799,1.055
2015-02-05,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,50387.467527234585,1.45,8.48,4.56,3.52,3.68,1.3883,1.5,1.4169999999999998,1.69,0.9799,1.055
2015-02-06,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,50351.753241521285,1.445,8.65,4.56,3.52,3.75,1.3883,1.5,1.454,1.69,0.9799,1.055
2015-02-07,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,50351.753241521285,1.445,8.65,4.56,3.52,3.75,1.3883,1.5,1.454,1.69,0.9799,1.055
2015-02-08,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,50351.753241521285,1.445,8.65,4.56,3.52,3.75,1.3883,1.5,1.454,1.69,0.9799,1.055
2015-02-09,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,49958.89609866399,1.39,8.65,4.56,3.52,3.75,1.3883,1.5,1.454,1.69,0.9799,1.055
2015-02-10,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,49923.18181295005,1.385,8.65,4.56,3.52,3.75,1.4251,1.5,1.454,1.69,0.9799,1.055
2015-02-11,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,49506.515146283455,1.385,8.65,4.75,3.52,3.75,1.4251,1.5,1.454,1.69,0.9799,1.055
2015-02-12,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,49542.22943199775,1.39,8.65,4.75,3.52,3.75,1.4251,1.5,1.454,1.69,0.9799,1.055
2015-02-13,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,49659.39735179705,1.345,8.65,4.55,3.52,3.75,1.4251,1.5,1.454,1.69,0.9799,1.055
2015-02-14,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,49659.39735179705,1.345,8.65,4.55,3.52,3.75,1.4251,1.5,1.454,1.69,0.9799,1.055
2015-02-15,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,49659.39735179705,1.345,8.65,4.55,3.52,3.75,1.4251,1.5,1.454,1.69,0.9799,1.055
2015-02-16,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,49399.372289140556,1.37,8.65,4.75,3.52,3.75,1.4251,1.5,1.454,1.69,0.9799,1.055
2015-02-17,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,49399.37228914084,1.37,8.65,4.75,3.52,3.75,1.454,1.5,1.454,1.69,0.9799,1.055
2015-02-18,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,49363.65800342654,1.365,8.65,4.75,3.52,3.75,1.454,1.5,1.454,1.69,0.9799,1.055
2015-02-19,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,49292.22943199794,1.355,8.65,4.75,3.52,3.75,1.454,1.5,1.454,1.69,0.9799,1.055
2015-02-20,7142.85714286,1.0001031114370562e-08,-2192.9824561400005,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40142.684220603296,49399.372289142346,1.37,8.8,4.75,3.52,3.75,1.454,1.5,1.454,1.69,0.9799,1.055
2015-02-21,7142.85714286,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29705.184220604966,49378.53895580902,1.37,8.8,4.75,3.52,3.75,1.454,1.5,1.454,1.69,0.9799,1.055
2015-02-22,7142.85714286,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29705.184220604966,49378.53895580902,1.37,8.8,4.75,3.52,3.75,1.454,1.5,1.454,1.69,0.9799,1.055
2015-02-23,7142.85714286,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29705.184220604966,49628.53895580761,1.405,8.65,4.75,3.52,3.75,1.454,1.5,1.454,1.69,0.9799,1.055
2015-02-24,7142.85714286,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29705.184220604966,49735.681812950716,1.42,8.65,4.75,3.52,3.75,1.475,1.5,1.454,1.69,0.9799,1.055
2015-02-25,7142.85714286,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29705.184220604966,49699.96752723608,1.415,8.65,4.75,3.52,3.75,1.44,1.5,1.454,1.69,0.9799,1.055
2015-02-26,7142.85714286,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29705.184220604966,49485.68181295086,1.385,8.65,4.62,3.52,3.75,1.4988,1.5,1.454,1.69,0.9799,1.055
2015-02-27,7142.85714286,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29705.184220604966,49521.396098665165,1.39,8.65,4.75,3.52,3.75,1.4988,1.5,1.454,1.69,0.9799,1.055
2015-02-28,7142.85714286,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29705.184220604966,49521.396098665165,1.39,8.65,4.75,3.52,3.75,1.4988,1.5,1.454,1.69,0.9799,1.055
2015-03-01,7142.85714286,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29705.184220604966,49521.396098665165,1.39,8.65,4.75,3.52,3.75,1.4988,1.5,1.454,1.69,0.9799,1.055
2015-03-02,7142.85714286,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29705.184220604966,49592.82467009376,1.4,8.65,4.75,3.52,3.75,1.4988,1.5,1.454,1.6849,0.9799,1.055
2015-03-03,7142.85714286,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29705.184220604966,49699.9675272367,1.415,8.65,4.75,3.52,3.75,1.5025,1.5,1.454,1.6849,0.9799,1.055
2015-03-04,7142.85714286,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29705.184220604966,50238.892085823,1.4,8.65,4.75,3.75,3.75,1.5025,1.5,1.454,1.76,0.9799,1.055
2015-03-05,0.0,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,39685.18422060896,50218.89208582299,1.4,8.65,4.7,3.75,3.75,1.5025,1.5,1.454,1.76,0.9799,1.055
2015-03-06,7246.37681159,1.0001031114370562e-08,-4.547473508864641e-13,2808.98876404,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,29665.18422061477,50198.892085823005,1.38,8.65,5.1,3.75,3.75,1.5025,1.5,1.454,1.76,0.9799,1.055
2015-03-07,7246.37681159,1.0001031114370562e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,40177.824670034475,50177.824670092705,1.38,8.65,5.1,3.75,3.75,1.5025,1.5,1.454,1.76,0.9799,1.055
2015-03-08,7246.37681159,1.0001031114370562e-08,-1960.7843137300003,0.0,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,50157.82467005743,50157.82467009266,1.38,8.65,5.1,3.75,3.75,1.5025,1.5,1.454,1.76,0.9799,1.055
2015-03-09,7246.37681159,1.0001031114370562e-08,-1960.7843137300003,0.0,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,50157.82467005743,49976.665249802914,1.355,8.65,5.1,3.75,3.75,1.5025,1.5,1.454,1.76,0.9799,1.055
2015-03-10,7246.37681159,1.0001031114370562e-08,-1960.7843137300003,0.0,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,50157.82467005743,50302.752206327285,1.4,9.16,5.1,3.75,3.97,1.4947,1.5,1.536,1.76,0.9799,1.055
2015-03-11,7246.37681159,1.0001031114370562e-08,-1960.7843137300003,0.0,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,50157.82467005743,50302.75220631974,1.4,8.6,5.1,3.75,3.97,1.3,1.55,1.536,1.76,0.9799,1.055
2015-03-12,7246.37681159,-1091.703056759999,-1960.7843137300003,0.0,-2518.891687669999,9.997165761888027e-09,0.0,0.0,0.0,0,0,70117.82467008078,50226.52032226734,1.395,9.16,5.1,3.75,3.97,1.3,1.55,1.536,1.76,0.9799,1.055
2015-03-13,7246.37681159,-1091.703056759999,-1960.7843137300003,0.0,-2518.891687669999,9.997165761888027e-09,0.0,0.0,0.0,0,0,70117.82467008078,50117.82467009348,1.38,9.16,5.1,3.75,3.97,1.3,1.55,1.536,1.76,0.9799,1.055
2015-03-14,0.0,-1091.703056759999,-1960.7843137300003,0.0,-2518.891687669999,9.997165761888027e-09,0.0,0.0,0.0,0,0,80097.82467007499,50097.82467009349,1.38,9.16,5.1,3.75,3.97,1.3,1.55,1.536,1.76,0.9799,1.055
2015-03-15,7246.37681159,-1091.703056759999,-1960.7843137300003,0.0,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,60057.82467007058,50057.82467009348,1.38,9.16,5.1,3.75,3.97,1.3,1.55,1.536,1.76,0.9799,1.055
2015-03-16,7246.37681159,-1091.703056759999,-1960.7843137300003,0.0,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,60057.82467007058,50130.28843820938,1.39,9.16,5.1,3.75,3.97,1.3,1.55,1.536,1.76,0.9799,1.055
2015-03-17,7246.37681159,-1091.703056759999,-1960.7843137300003,0.0,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,60057.82467007058,50057.82467009538,1.38,9.16,5.1,3.75,3.97,1.4897,1.55,1.536,1.76,0.9799,1.055
2015-03-18,7246.37681159,-1091.703056759999,-1960.7843137300003,0.0,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,60057.82467007058,49949.12901792153,1.365,9.16,5.1,3.75,3.97,1.4897,1.55,1.536,1.76,0.9799,1.055
2015-03-19,7246.37681159,-1091.703056759999,-1960.7843137300003,0.0,-9.998984751291573e-09,-7396.9968192800025,0.0,0.0,0.0,0,0,70037.82467006873,49892.89713386221,1.36,9.16,5.1,3.75,3.97,1.3519,1.55,1.536,1.76,0.9799,1.055
2015-03-20,7246.37681159,-1091.703056759999,-1960.7843137300003,0.0,-9.998984751291573e-09,-7396.9968192800025,0.0,0.0,0.0,0,0,70037.82467006873,50012.83732752738,1.375,9.1497,5.1,3.75,3.301,1.3519,1.55,1.536,1.76,0.9799,1.055
2015-03-21,7246.37681159,-1091.703056759999,-1960.7843137300003,0.0,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,60017.82467007058,49992.83732752738,1.375,9.1497,5.1,3.75,3.301,1.3519,1.55,1.536,1.76,0.9799,1.055
2015-03-22,0.0,1.0001031114370562e-08,-1960.7843137300003,0.0,-9.998984751291573e-09,9.997165761888027e-09,0.0,0.0,0.0,0,0,59952.93228032943,49952.93228037844,1.375,9.1497,5.1,3.75,3.301,1.3519,1.55,1.536,1.76,0.9799,1.055
